102,106,135,143,144a,144b,145,146
kWh,kWh - Přetoky do sítě,kWh,kWh,kWh,kWh,kWh,kWh
,,,,,,,
0,0,0,55,14.4612,121.4379,0,0
0,0,0,55.75,14.5848,120.697425,0,0
0,0,0,55.5,14.4612,119.8335375,0,0
0,0,0,55.625,14.3376,118.8462375,0,0
0,0,0,55,14.5848,121.684725,0,0
0,0,0,56.375,14.4612,121.5613125,0,0
0,0,0,56.25,14.5848,119.216475,0,0
0,0,0,56.625,14.3376,118.229175,0,0
0,0,0,55,14.5848,121.4379,0,0
0,0,0,54.625,14.4612,121.3144875,0,0
0,0,0,54.25,14.5848,119.95695,0,0
0,0,0,56.75,14.3376,116.8716375,0,0
0,0,0,55.25,14.5848,121.3144875,0,0
0,0,0,55,14.4612,121.0676625,0,0
0,0,0,53.875,14.5848,119.3398875,0,0
0,0,0,56.375,14.4612,116.1311625,0,0
0,0,0,56.75,14.4612,120.203775,0,0
0,0,0,54.875,14.4612,120.8208375,0,0
0,0,0,54,14.5848,119.0930625,0,0
0,0,0,47.75,14.4612,115.5141,0,0
0,0,0,57.25,14.5848,120.8208375,0,0
0,0,0,57.75,14.3376,120.3271875,0,0
0,0,0,34.5,14.5848,118.476,0,0
0.00011521,0,0,50,14.4612,115.3906875,0,0
0.0018472,0,0,56.375,14.5848,120.0803625,0.125,0.25
0.00315389,0,0,55.625,14.4612,120.697425,0.125,0.125
0.00408989,0,0.001686827,55.875,14.4612,120.5740125,0,0.375
0.01396102,0,0.001686827,55.625,14.4612,116.5014,0,0.25
0.01479927,0,0.001686827,54.125,14.5848,118.3525875,0.25,0.5
0.01706676,0,0.001686827,55.5,14.4612,120.94425,0.125,0.5
0.02401336,0,0.009475073,56.375,14.4612,118.722825,0,0.5
0.04379553,0,0.009475073,56.875,14.4612,116.1311625,0.25,0.625
0.03059647,0,0.009475073,55.25,14.5848,118.722825,0.125,0.5
0.09196073,0,0.009475073,56.125,14.4612,121.0676625,0.125,0.375
0.08850597,0,0.010801478,57.125,14.4612,120.8208375,0.125,0.625
0.05439294,0,0.010801478,57.5,14.4612,117.3652875,0.125,0.5
0.02769455,0,0.010801478,56.625,14.5848,119.5867125,0.125,0.625
0.03002951,0,0.010801478,55.75,14.4612,121.4379,0.125,0.5
0.0235061,0,0.013729959,56.125,14.4612,120.94425,0.125,0.5
0.02509006,0,0.013729959,57.75,10.8768,116.6248125,0.25,0.375
0.07983377,0,0.013729959,57,10.8768,119.8335375,0,0.375
0.13438213,0,0.013729959,56.5,10.7532,120.5740125,0,0.5
0.50811013,0,0.31952655,56,10.7532,120.94425,0.125,0.25
1.38274909,0,0.31952655,57.5,10.8768,117.241875,0.125,0.375
0.85595221,0,0.31952655,57.125,10.8768,120.5740125,0,0.375
0.61033974,0,0.31952655,57.25,10.7532,120.4506,0.25,0.375
0.81433974,0,0.246667662,56.125,10.7532,120.697425,0,0.25
0.92010182,0,0.246667662,56.875,10.8768,117.6121125,0.125,0.5
0.53085922,0,0.246667662,57,10.7532,120.203775,0,0.25
0.19003616,0,0.246667662,57.875,10.8768,120.697425,0.125,0.25
0.45116675,0,0.145421602,57.25,10.7532,121.191075,0,0.125
0.27832312,0,0.145421602,57,10.7532,118.3525875,0,0.25
0.20927044,0,0.145421602,55.875,11.4948,121.5613125,0.125,0.125
0.04244966,0,0.145421602,57.75,14.4612,119.4633,0,0
0,0,0,56.875,14.4612,121.191075,0,0
0,0,0,57.125,14.4612,118.229175,0,0
0,0,0,55.75,14.5848,121.5613125,0,0
0,0,0,56.625,14.4612,120.4506,0,0
0,0,0,57.25,14.4612,120.3271875,0,0
0,0,0,57.375,14.4612,118.476,0,0
0,0,0,56.125,14.5848,121.93155,0,0
0,0,0,56,14.4612,120.5740125,0,0
0,0,0,55.875,14.3376,120.0803625,0,0
0,0,0,56.875,14.5848,118.229175,0,0
0,0,0,55.5,14.4612,121.93155,0,0
0,0,0,54.875,14.5848,121.191075,0,0
0,0,0,54.625,14.3376,120.0803625,0,0
0,0,0,55.625,14.5848,118.476,0,0
0,0,0,55.125,14.4612,121.684725,0,0
0,0,0,54,14.5848,121.8081375,0,0
0,0,0,53.625,14.4612,119.8335375,0,0
0,0,0,54.75,14.4612,118.476,0,0
0,0,0,53.125,14.4612,121.8081375,0,0
0,0,0,55,14.5848,121.684725,0,0
0,0,0,53.5,14.4612,120.5740125,0,0
0,0,0,55.375,14.4612,117.6121125,0,0
0,0,0,52.75,14.4612,122.0549625,0,0
0,0,0,54,14.5848,121.93155,0,0
0,0,0,55.375,14.4612,120.5740125,0,0
0,0,0,54.375,14.4612,117.1184625,0,0
0,0,0,53.5,14.4612,121.684725,0,0
0,0,0,52.875,14.5848,121.684725,0,0
0,0,0,54.5,14.4612,121.191075,0,0
0,0,0,54.75,14.3376,117.3652875,0,0
0,0,0,52.5,14.5848,122.0549625,0,0
0,0,0,52.875,14.4612,122.0549625,0,0
0,0,0,52,14.4612,121.4379,0,0
0,0,0,54.875,14.4612,116.5014,0,0
0,0,0,52.875,14.5848,121.0676625,0,0
0,0,0,53.75,14.4612,122.178375,0,0
0,0,0,52.625,14.4612,121.5613125,0,0
0,0,0,54.375,14.4612,116.99505,0,0
0,0,0,53.25,14.5848,120.94425,0,0
0,0,0,51.75,14.3376,122.178375,0,0
0,0,0,51.375,14.5848,121.4379,0,0
0,0,0,51.875,14.4612,117.1184625,0,0
0,0,0,52.125,14.5848,120.5740125,0,0
0,0,0,52.75,14.3376,121.8081375,0,0
0,0,0,51.875,14.5848,121.5613125,0,0
0,0,0,53.125,14.4612,118.1057625,0,0
0,0,0,51.5,14.5848,120.203775,0,0
0,0,0,52,14.3376,122.0549625,0,0
0,0,0,53,14.5848,121.5613125,0,0
0,0,0,54.625,11.3712,117.241875,0,0
0,0,0,52.625,10.8768,120.4506,0,0
0,0,0,53.375,10.7532,121.3144875,0,0
0,0,0,55.875,10.7532,121.684725,0,0
0,0,0,55.375,10.8768,118.8462375,0,0
0,0,0,54.125,10.8768,120.94425,0,0
0,0,0,53.125,10.7532,120.8208375,0,0
0,0,0,54.25,10.7532,121.191075,0,0
0,0,0,55.5,10.8768,117.241875,0,0
0,0,0,53.75,10.8768,120.203775,0,0
0,0,0,54.375,10.6296,120.94425,0,0
0,0,0,52.875,10.8768,121.191075,0,0
0,0,0,51.875,10.8768,117.241875,0,0
0,0,0,52.875,10.8768,121.5613125,0,0
0,0,0,51.625,14.3376,119.4633,0,0
0.00055389,0,0,54,14.4612,120.8208375,0,0
0.00181191,0,0,54.5,14.5848,116.6248125,0,0
0.00162766,0,0,53.375,14.5848,121.0676625,0,0.125
0.00066552,0,0,52.375,14.3376,120.8208375,0,0
0.00257029,0,0.006283111,52.375,14.5848,120.0803625,0,0.125
0.0202481,0,0.006283111,53.125,14.4612,118.229175,0,0.125
0.03010298,0,0.006283111,53.625,14.5848,121.684725,0.125,0.25
0.10454338,0,0.006283111,55.125,14.3376,120.4506,0,0.25
0.05640644,0,0.006695249,55.375,14.5848,119.0930625,0.125,0.25
0.03146828,0,0.006695249,56.125,14.4612,118.229175,0,0.25
0.01896017,0,0.006695249,54.625,14.5848,121.5613125,0.125,0.25
0.02637729,0,0.006695249,55.875,14.5848,120.94425,0.125,0.5
0.07183273,0,0.034528233,57.125,14.3376,119.216475,0.125,0.375
0.13512395,0,0.034528233,56.875,14.5848,117.6121125,0.125,0.375
0.1262186,0,0.034528233,56.125,14.4612,121.684725,0.125,0.5
0.17016249,0,0.034528233,55.75,14.5848,122.178375,0.125,0.5
0.14501133,0,0.022730242,57.375,14.3376,118.476,0.125,0.5
0.10388281,0,0.022730242,57.625,14.5848,118.3525875,0.125,0.375
0.08052613,0,0.022730242,56.75,14.4612,121.93155,0.125,0.375
0.02753135,0,0.022730242,56.875,14.5848,122.178375,0.25,1
0.17408,0,0.380720726,57.125,14.4612,120.697425,0.125,0.75
0.4976187,0,0.380720726,58,12.36,117.8589375,0.25,0.875
1.46777558,0,0.380720726,56.875,10.8768,122.3017875,0.25,0.875
1.67958234,0,0.380720726,57.125,10.8768,121.93155,0.25,0.875
1.09771429,0,0.308727578,56.375,10.6296,120.203775,0.25,0.875
0.84436571,0,0.308727578,57.75,10.8768,116.8716375,0.25,0.75
0.54279896,0,0.308727578,57.375,10.8768,121.5613125,0.125,0.5
0.38712312,0,0.308727578,57,10.7532,122.178375,0.25,0.375
0.36168935,0,0.078504427,56.625,10.7532,121.3144875,0,0.25
0.38726442,0,0.078504427,56.625,10.8768,116.99505,0.125,0.125
0.12076094,0,0.078504427,56.875,10.8768,122.3017875,0,0.125
0.00815823,0,0.078504427,55.125,10.7532,122.0549625,0.125,0.125
0,0,0,56.375,10.7532,121.684725,0,0
0,0,0,56.25,10.8768,116.99505,0,0
0,0,0,55.625,10.8768,121.3144875,0,0
0,0,0,56.5,10.7532,121.93155,0,0
0,0,0,57.125,10.8768,121.8081375,0,0
0,0,0,56.375,10.7532,117.1184625,0,0
0,0,0,55.25,10.8768,121.0676625,0,0
0,0,0,56.25,10.7532,121.93155,0,0
0,0,0,57.5,10.8768,121.3144875,0,0
0,0,0,56.25,10.8768,117.241875,0,0
0,0,0,55.5,10.8768,120.94425,0,0
0,0,0,55.375,10.6296,122.0549625,0,0
0,0,0,57.125,10.8768,121.5613125,0,0
0,0,0,57.375,10.8768,118.1057625,0,0
0,0,0,55.875,10.8768,119.8335375,0,0
0,0,0,54.875,10.7532,121.93155,0,0
0,0,0,56.375,10.8768,121.8081375,0,0
0,0,0,57.125,10.7532,118.722825,0,0
0,0,0,56.75,10.7532,120.5740125,0,0
0,0,0,55.25,10.8768,120.94425,0,0
0,0,0,56.25,10.8768,121.4379,0,0
0,0,0,56.75,10.8768,118.3525875,0,0
0,0,0,56.5,10.7532,121.0676625,0,0
0,0,0,55.875,10.7532,120.94425,0,0
0,0,0,56.5,10.8768,121.8081375,0,0
0,0,0,56.125,10.8768,118.722825,0,0
0,0,0,56.125,10.7532,120.94425,0,0
0,0,0,56.25,10.8768,120.8208375,0,0
0,0,0,56.75,10.8768,121.8081375,0,0
0,0,0,56.5,10.8768,119.0930625,0,0
0,0,0,56,10.6296,122.0549625,0,0
0,0,0,56,10.8768,119.8335375,0,0
0,0,0,57.25,10.8768,121.684725,0,0
0,0,0,56.75,10.7532,118.3525875,0,0
0,0,0,55.75,10.8768,122.3017875,0,0
0,0,0,55.375,10.8768,120.94425,0,0
0,0,0,57.25,10.7532,120.697425,0,0
0,0,0,57.25,10.7532,118.476,0,0
0,0,0,56.125,10.8768,122.178375,0,0
0,0,0,54.125,10.8768,120.8208375,0,0
0,0,0,56.75,10.7532,120.203775,0,0
0,0,0,57.25,10.8768,117.3652875,0,0
0,0,0,56.5,10.7532,121.684725,0,0
0,0,0,55,10.8768,121.191075,0,0
0,0,0,56.25,10.7532,119.95695,0,0
0,0,0,57,10.8768,118.229175,0,0
0,0,0,57,10.8768,121.93155,0,0
0,0,0,55,10.7532,122.0549625,0,0
0,0,0,56.5,10.7532,119.4633,0,0
0,0,0,56,10.8768,118.1057625,0,0
0,0,0,56.875,10.8768,121.8081375,0,0
0,0,0,54.875,10.8768,122.0549625,0,0
0,0,0,56.625,10.6296,120.4506,0,0
0,0,0,56.25,10.8768,117.241875,0,0
0,0,0,56,10.8768,121.93155,0,0
0,0,0,54.875,10.8768,121.93155,0,0
0,0,0,56.25,10.7532,120.0803625,0,0
0,0,0,56.625,10.8768,117.241875,0,0
0,0,0,56,10.7532,121.684725,0,0
0,0,0,55.5,10.8768,121.5613125,0,0
0,0,0,57,10.8768,120.697425,0,0
0,0,0,57,10.7532,115.02045,0,0
0,0,0,56.375,10.8768,119.8335375,0,0
0,0,0,55.375,10.7532,119.3398875,0,0
0.00014745,0,0.002511786,55.25,10.8768,120.203775,0,0
0.00913284,0,0.002511786,57.375,10.7532,115.8843375,0,0
0.0222058,0,0.002511786,57,10.8768,120.8208375,0,0
0.04494358,0,0.002511786,56.125,10.8768,121.684725,0,0.125
0.22054255,0,0.131284973,54.125,12.8544,120.94425,0,0
0.61627429,0,0.131284973,56.25,14.4612,115.760925,0,0.125
0.47826078,0,0.131284973,56.875,14.4612,118.8462375,0,0
0.29803075,0,0.131284973,55.25,14.5848,121.3144875,0,0.125
0.2510666,0,0.380914378,52.875,14.5848,120.3271875,0,0.125
0.6558026,0,0.380914378,54.5,14.4612,116.6248125,0,0
1.69844571,0,0.380914378,55.875,14.5848,119.95695,0.125,0.125
0.9899387,0,0.380914378,57.25,14.3376,120.3271875,0,0.125
0.85298494,0,0.489621754,55.5,14.5848,121.0676625,0,0.125
1.27924779,0,0.489621754,56,14.5848,118.1057625,0,0.125
1.4632187,0,0.489621754,55.875,14.4612,119.710125,0,0.125
1.30835533,0,0.489621754,56.125,14.5848,121.5613125,0.125,0.125
1.28214442,0,0.457236228,55.375,14.5848,121.4379,0,0.25
1.1392561,0,0.457236228,55.375,14.3376,118.1057625,0.125,0.125
0.93133507,0,0.457236228,55.625,14.5848,120.0803625,0,0.25
1.24766753,0,0.457236228,56,14.4612,119.5867125,0,0.25
0.91254234,0,0.502938208,55.875,14.5848,120.697425,0.125,0.5
1.3738826,0,0.502938208,55.625,14.5848,117.6121125,0.125,0.25
1.21167169,0,0.502938208,55.875,14.3376,120.3271875,0,0.125
1.16020364,0,0.502938208,55.125,14.5848,120.0803625,0,0.25
1.06705247,0,0.349519898,54.75,14.4612,120.8208375,0,0.125
0.53718234,0,0.349519898,55.75,14.5848,116.5014,0.125,0
0.72295481,0,0.349519898,55.375,11.2476,120.3271875,0,0.125
0.92992208,0,0.349519898,55.5,10.7532,120.0803625,0,0.125
0.66590546,0,0.221868757,54.5,10.8768,120.0803625,0,0.125
0.56378182,0,0.221868757,55,10.7532,117.8589375,0,0
0.42099948,0,0.221868757,56.375,10.8768,121.5613125,0,0
0.0255076,0,0.221868757,54.375,10.8768,119.216475,0,0.125
0,0,0,55.375,10.7532,121.5613125,0,0
0,0,0,53.5,10.7532,118.476,0,0
0,0,0,54.125,10.8768,121.8081375,0,0
0,0,0,54,10.8768,120.8208375,0,0
0,0,0,54.625,10.8768,120.5740125,0,0
0,0,0,54.625,10.6296,118.5994125,0,0
0,0,0,53.875,10.8768,121.8081375,0,0
0,0,0,54.125,10.8768,120.8208375,0,0
0,0,0,55.625,10.8768,120.4506,0,0
0,0,0,54.625,10.8768,118.3525875,0,0
0,0,0,54.125,10.7532,121.93155,0,0
0,0,0,52.5,10.7532,121.191075,0,0
0,0,0,55.5,10.8768,120.0803625,0,0
0,0,0,55.375,10.8768,118.3525875,0,0
0,0,0,54.25,10.7532,121.684725,0,0
0,0,0,51.875,10.8768,121.8081375,0,0
0,0,0,55.5,10.8768,119.710125,0,0
0,0,0,55.75,10.7532,118.3525875,0,0
0,0,0,54.25,10.7532,121.93155,0,0
0,0,0,53.375,10.8768,121.684725,0,0
0,0,0,55,10.8768,120.697425,0,0
0,0,0,55.625,10.8768,117.6121125,0,0
0,0,0,55.625,10.8768,122.0549625,0,0
0,0,0,55.25,10.7532,122.178375,0,0
0,0,0,55,10.8768,120.5740125,0,0
0,0,0,55.625,10.8768,117.6121125,0,0
0,0,0,56.25,10.8768,122.0549625,0,0
0,0,0,55.375,10.6296,121.93155,0,0
0,0,0,55.625,10.8768,121.0676625,0,0
0,0,0,55.125,10.8768,116.99505,0,0
0,0,0,55.875,10.7532,122.0549625,0,0
0,0,0,55.875,10.8768,116.748225,0,0
0,0,0,56.375,10.8768,106.5049875,0,0
0,0,0,55.875,10.8768,101.6919,0,0
0,0,0,55.375,10.7532,106.13475,0,0
0,0,0,54.5,10.7532,107.12205,0,0
0,0,0,56.625,10.8768,106.5049875,0,0
0,0,0,55.5,10.8768,102.0621375,0,0
0,0,0,55.5,10.8768,105.7645125,0,0
0,0,0,54,10.7532,106.875225,0,0
0,0,0,56.875,10.7532,106.875225,0,0
0,0,0,56.375,10.8768,102.432375,0,0
0,0,0,54.75,10.8768,105.7645125,0,0
0,0,0,54.5,10.7532,106.875225,0,0
0,0,0,55.5,10.8768,106.875225,0,0
0,0,0,56,10.8768,103.2962625,0,0
0,0,0,55.875,10.8768,105.0240375,0,0
0,0,0,54,10.7532,107.12205,0,0
0,0,0,55.125,10.7532,121.5613125,0,0
0,0,0,55.625,10.8768,118.229175,0,0
0,0,0,54.125,10.8768,121.0676625,0,0
0,0,0,54.375,10.8768,121.3144875,0,0
0,0,0,54.5,10.7532,122.178375,0,0
0,0,0,55.125,10.8768,118.96965,0,0
0,0,0,54.375,10.8768,121.191075,0,0
0,0,0,54.375,10.7532,121.191075,0,0
0,0,0,55.375,10.8768,121.93155,0,0
0,0,0,53.25,10.7532,118.229175,0,0
0,0,0,53.25,10.8768,120.8208375,0,0
0,0,0,53.375,10.8768,120.8208375,0,0
0,0,0,55.125,10.7532,121.191075,0,0
0,0,0,54,10.8768,117.98235,0,0
0,0,0,52.75,9.1464,78.984,0,0
0,0,0,51.25,10.8768,58.991175,0,0
0,0,7.21834E-05,54.125,10.8768,60.472125,0,0
0.00026784,0,7.21834E-05,55.625,10.8768,57.510225,0,0
0.00445374,0,7.21834E-05,54.375,10.8768,59.73165,0,0
0.00549511,0,7.21834E-05,54.75,10.6296,59.238,0,0.125
0.00401889,0,0.004235407,54,10.8768,59.3614125,0.125,0.25
0.01137596,0,0.004235407,56,10.8768,58.74435,0.125,0.25
0.0320303,0,0.004235407,55.125,10.8768,59.8550625,0,0
0.05596135,0,0.004235407,54.625,10.8768,59.8550625,0,0.125
0.09311231,0,0.021361005,52.875,10.8768,60.965775,0,0.125
0.0877147,0,0.021361005,54.875,10.6296,59.1145875,0,0.125
0.08027533,0,0.021361005,55.875,10.8768,59.8550625,0,0
0.07460925,0,0.021361005,54.25,10.8768,60.1018875,0,0.125
0.11097953,0,0.0388501,53.625,10.8768,60.2253,0.125,0.25
0.09499158,0,0.0388501,56,10.8768,58.8677625,0,0.125
0.12912582,0,0.0388501,56.125,10.6296,60.965775,0.125,0.375
0.19340966,0,0.0388501,54.375,10.8768,60.965775,0,0.25
0.12587595,0,0.043396376,53.75,10.8768,59.73165,0,0.125
0.14544935,0,0.043396376,54.875,10.8768,59.1145875,0,0
0.15810265,0,0.043396376,55.5,10.6296,60.1018875,0,0.125
0.12474909,0,0.043396376,56.25,10.8768,60.2253,0,0
0.32214338,0,0.542580004,55.5,10.8768,59.73165,0.125,0.125
1.53104208,0,0.542580004,56,10.8768,59.238,0,0.375
1.54955221,0,0.542580004,56.125,10.8768,61.0891875,0.125,0.125
1.5263439,0,0.542580004,56.875,10.6296,61.0891875,0,0.125
1.50606753,0,0.518840492,56,9.888,59.978475,0,0.25
1.76711688,0,0.518840492,56.5,10.8768,59.238,0.125,0.25
0.93942442,0,0.518840492,56,10.8768,60.8423625,0,0.25
0.07334816,0,0.518840492,56.25,11.3712,59.73165,0,0.125
0.72786494,0,0.363816006,56.625,12.7308,59.8550625,0.125,0.125
0.99057455,0,0.363816006,56.25,10.7532,58.74435,0,0.125
0.62665974,0,0.363816006,55.875,13.7196,60.1018875,0,0
0.07633662,0,0.363816006,55.875,13.9668,60.965775,0,0
0,0,0,55.25,13.9668,61.2126,0,0
0,0,0,56.375,13.9668,58.6209375,0,0.125
0,0,0,56.875,13.8432,61.70625,0,0
0,0,0,55.875,13.8432,61.70625,0,0
0,0,0,55.125,13.9668,61.3360125,0,0
0,0,0,56.125,13.8432,58.74435,0,0
0,0,0,57.25,13.9668,61.5828375,0,0
0,0,0,56.375,13.8432,61.5828375,0,0
0,0,0,55.25,13.8432,61.459425,0,0
0,0,0,55.625,13.9668,58.497525,0,0
0,0,0,57.125,13.9668,61.5828375,0,0
0,0,0,57,13.8432,61.70625,0,0
0,0,0,55.625,13.8432,61.3360125,0,0
0,0,0,55.5,13.9668,59.484825,0,0
0,0,0,56.25,13.9668,60.71895,0,0
0,0,0,57,13.7196,61.5828375,0,0
0,0,0,56.375,13.9668,61.459425,0,0
0,0,0,55.375,13.9668,59.6082375,0,0
0,0,0,56,13.8432,60.472125,0,0
0,0,0,56.625,13.8432,61.70625,0,0
0,0,0,56,13.9668,61.3360125,0,0
0,0,0,56.125,13.8432,59.8550625,0,0
0,0,0,55.875,13.9668,60.472125,0,0
0,0,0,55.625,13.8432,61.70625,0,0
0,0,0,55.25,13.8432,61.3360125,0,0
0,0,0,56.5,13.9668,59.8550625,0,0
0,0,0,56.625,13.9668,60.472125,0,0
0,0,0,55.875,13.8432,61.5828375,0,0
0,0,0,54.5,12.4836,61.3360125,0,0
0,0,0,55.75,10.8768,59.73165,0,0
0,0,0,56.375,10.8768,61.5828375,0,0
0,0,0,55.5,10.8768,60.5955375,0,0
0,0,0,54.625,10.6296,61.459425,0,0
0,0,0,54.125,10.8768,59.73165,0,0
0,0,0,56.125,10.8768,61.5828375,0,0
0,0,0,56,10.8768,60.472125,0,0
0,0,0,54.375,10.6296,61.459425,0,0
0,0,0,53.75,10.8768,59.73165,0,0
0,0,0,55.5,10.8768,61.459425,0,0
0,0,0,55.5,10.8768,60.5955375,0,0
0,0,0,55.25,10.8768,61.3360125,0,0
0,0,0,54,10.8768,59.73165,0,0
0,0,0,55.25,10.8768,61.5828375,0,0
0,0,0,55,10.6296,60.965775,0,0
0,0,0,54.5,10.8768,60.965775,0,0
0,0,0,54.75,10.8768,59.484825,0,0
0,0,0,55.25,10.8768,61.459425,0,0
0,0,0,54.75,10.8768,61.8296625,0,0
0,0,0,53.5,10.8768,60.2253,0,0
0,0,0,54.875,10.8768,59.1145875,0,0
0,0,0,54.375,10.6296,61.2126,0,0
0,0,0,53.75,10.8768,61.8296625,0,0
0,0,0,52.375,10.8768,60.1018875,0,0
0,0,0,54.875,10.8768,59.6082375,0,0
0,0,0,55.125,10.8768,61.5828375,0,0
0,0,0,53.75,10.8768,61.70625,0,0
0,0,0,53.875,10.6296,60.2253,0,0
0,0,0,54,10.8768,59.484825,0,0
0,0,0,55.375,7.0452,61.3360125,0,0
0,0,0,54.75,8.7756,61.2126,0,0
0,0,0,53.375,10.8768,60.1018875,0,0
0,0,0,53.75,10.8768,57.510225,0,0
0,0,0,52.5,10.6296,59.484825,0,0
0,0,0,53.125,10.8768,60.8423625,0,0
0.00512455,0,0.001928323,54,10.8768,60.5955375,0,0
0.00834051,0,0.001928323,54.25,10.8768,57.8804625,0,0
0.01888457,0,0.001928323,53.875,6.798,60.472125,0,0
0.02863418,0,0.001928323,53.125,10.6296,60.472125,0,0
0.08839294,0,0.126865141,54.75,10.8768,60.2253,0,0.125
0.36751792,0,0.126865141,55.375,9.27,52.82055,0,0.125
0.58787325,0,0.126865141,54.75,8.7756,59.8550625,0,0.125
0.60945662,0,0.126865141,54.375,10.8768,60.965775,0.125,0.25
0.78056935,0,0.474494079,53.625,10.8768,60.2253,0,0.25
1.2211387,0,0.474494079,56.375,10.3824,57.75705,0.125,0.25
1.17998546,0,0.474494079,55.125,10.7532,60.5955375,0.125,0.375
1.40510961,0,0.474494079,55.25,10.8768,60.472125,0,0.25
1.03483636,0,0.243785658,53.875,10.8768,59.1145875,0.125,0.25
0.62973299,0,0.243785658,56.5,10.8768,56.76975,0,0.25
0.4217413,0,0.243785658,56.25,10.7532,58.991175,0.125,0.25
0.51196052,0,0.243785658,54.875,10.8768,61.0891875,0,0.25
0.59522078,0,0.070745798,53.5,10.8768,60.8423625,0.125,0.375
0.1399599,0,0.070745798,54.875,10.7532,58.003875,0,0.125
0.09133548,0,0.070745798,55.75,10.8768,59.8550625,0.125,0.375
0.11326151,0,0.070745798,56.25,10.7532,59.8550625,0,0.25
0.17360665,0,0.065562747,54.625,10.8768,59.6082375,0.125,0.25
0.1792374,0,0.065562747,55.375,10.8768,58.003875,0,0.25
0.18226826,0,0.065562747,57,10.8768,59.8550625,0.125,0.125
0.21333278,0,0.065562747,56.875,10.6296,61.0891875,0,0.25
1.06299013,0,0.455402226,55,10.8768,60.965775,0,0.25
1.18210494,0,0.455402226,55.875,10.8768,58.6209375,0.125,0.375
1.03190442,0,0.455402226,56.125,10.8768,59.978475,0,0.25
0.9842161,0,0.455402226,57,11.3712,60.5955375,0.125,0.125
0.61295377,0,0.138541244,56.875,14.4612,60.965775,0,0.25
0.53856,0,0.138541244,56.25,14.4612,59.238,0,0
0.29186307,0,0.138541244,55.75,14.5848,61.3360125,0,0
0.02917536,0,0.138541244,54.875,14.4612,60.3487125,0,0.125
0,0,0,56.625,14.5848,61.2126,0,0
0,0,0,56.75,14.4612,59.73165,0,0
0,0,0,56,14.5848,61.459425,0,0
0,0,0,55.25,14.5848,60.2253,0,0
0,0,0,56.5,14.3376,61.2126,0,0
0,0,0,57.125,14.5848,59.6082375,0,0
0,0,0,56.25,14.4612,61.3360125,0,0
0,0,0,55,14.5848,60.3487125,0,0
0,0,0,55.5,14.5848,61.2126,0,0
0,0,0,57,14.4612,59.73165,0,0
0,0,0,56.875,14.4612,61.3360125,0,0
0,0,0,55.625,14.5848,60.71895,0,0
0,0,0,55.75,14.4612,60.8423625,0,0
0,0,0,56.125,14.5848,59.73165,0,0
0,0,0,57,14.4612,61.459425,0,0
0,0,0,56.5,14.5848,61.3360125,0,0
0,0,0,55.875,14.4612,60.2253,0,0
0,0,0,56,14.4612,59.6082375,0,0
0,0,0,56.5,14.5848,61.3360125,0,0
0,0,0,56.25,14.5848,61.3360125,0,0
0,0,0,56.375,14.4612,60.2253,0,0
0,0,0,56.375,14.5848,59.484825,0,0
0,0,0,56,14.3376,61.3360125,0,0
0,0,0,56.25,14.5848,61.459425,0,0
0,0,0,56.75,14.5848,59.978475,0,0
0,0,0,56.5,14.4612,59.6082375,0,0
0,0,0,55.875,14.5848,61.3360125,0,0
0,0,0,54.625,14.3376,61.459425,0,0
0,0,0,56.5,14.5848,60.71895,0,0
0,0,0,56.875,14.5848,58.991175,0,0
0,0,0,55.625,14.4612,61.3360125,0,0
0,0,0,54.625,14.5848,61.3360125,0,0
0,0,0,55.875,11.9892,61.2126,0,0
0,0,0,56.5,10.8768,58.2507,0,0
0,0,0,56.125,10.8768,61.0891875,0,0
0,0,0,55.25,10.7532,61.459425,0,0
0,0,0,55.75,10.7532,60.965775,0,0
0,0,0,55.5,10.8768,58.497525,0,0
0,0,0,56,10.8768,61.3360125,0,0
0,0,0,56.25,10.8768,61.3360125,0,0
0,0,0,55.25,10.7532,61.2126,0,0
0,0,0,55.5,10.8768,58.3741125,0,0
0,0,0,55.625,10.8768,61.3360125,0,0
0,0,0,56.25,10.7532,61.3360125,0,0
0,0,0,55.75,10.7532,61.0891875,0,0
0,0,0,55.375,10.8768,59.238,0,0
0,0,0,55.125,10.8768,60.2253,0,0
0,0,0,55.875,10.8768,61.3360125,0,0
0,0,0,56.875,10.8768,60.965775,0,0
0,0,0,56.125,10.7532,59.6082375,0,0
0,0,0,55.375,10.8768,60.2253,0,0
0,0,0,54.25,10.8768,61.3360125,0,0
0,0,0,56.5,10.7532,61.0891875,0,0
0,0,0,55.5,10.7532,59.1145875,0,0
0,0,0,54.625,10.8768,59.73165,0,0
0,0,0,54.75,10.8768,61.459425,0,0
0,0,0,55.625,10.8768,60.965775,0,0
0,0,0,57,10.8768,59.1145875,0,0
0,0,0,55.875,10.7532,59.6082375,0,0
0,0,0,54.875,10.8768,60.8423625,0,0
0,0,0,54.875,10.8768,60.3487125,0,0
0,0,0,55.25,10.8768,58.6209375,0,0
0,0,0,55.625,10.8768,58.991175,0,0
0,0,0,55.125,10.7532,58.6209375,0,0
0.00119666,0,0.003662879,54,10.8768,59.73165,0,0
0.00730903,0,0.003662879,55.25,10.8768,58.2507,0,0
0.02043144,0,0.003662879,55.875,10.8768,59.238,0,0.125
0.09900094,0,0.003662879,56.125,10.8768,59.6082375,0.125,0.125
